A	B	DRB1	freq
33	8	1103	0.000003
33	8	1104	0
33	8	1106	0
33	8	1201	0.000002
33	8	1202	0
33	8	1301	0.000004
33	8	1302	0.000003
33	8	1303	0.000001
33	8	1304	0.000001
33	8	1305	0
33	8	1322	0.000001
33	8	1338	0
33	8	1401	0
33	8	1402	0
33	8	1404	0
33	8	1406	0
33	8	1501	0.000006
33	8	1503	0
33	8	1506	0
33	8	1602	0
33	13	0101	0.000002
33	13	0102	0.000001
33	13	0104	0
33	13	0301	0
33	13	0302	0
33	13	0303	0
33	13	0401	0.000001
33	13	0402	0
33	13	0403	0
33	13	0404	0.000002
33	13	0405	0.000001
33	13	0407	0
33	13	0408	0
33	13	0409	0
33	13	0701	0.000041
33	13	0801	0.000001
33	13	0802	0
33	13	0803	0
33	13	0804	0
33	13	0810	0
33	13	0901	0
33	13	1001	0.000001
33	13	1101	0.000006
33	13	1102	0
33	13	1103	0
33	13	1104	0.000001
33	13	1201	0
33	13	1202	0
33	13	1301	0.000002
33	13	1302	0
33	13	1303	0
33	13	1304	0
33	13	1312	0
33	13	1401	0
33	13	1402	0
33	13	1404	0
33	13	1405	0
33	13	1406	0
33	13	1407	0
33	13	1501	0.00001
33	13	1502	0
33	13	1503	0
33	13	1504	0
33	13	1506	0
33	13	1601	0
33	13	1602	0
33	14	0101	0.000158
33	14	0102	0.004814
33	14	0103	0.000005
33	14	0104	0
33	14	0106	0.000001
33	14	0108	0
33	14	0301	0.000845
33	14	0302	0.000001
33	14	0304	0
33	14	0306	0.000002
33	14	0311	0
33	14	0401	0.000057
33	14	0402	0.000016
33	14	0403	0.000089
33	14	0404	0.00004
33	14	0405	0.000021
33	14	0407	0.000009
33	14	0408	0.000001
33	14	0411	0
33	14	0413	0
33	14	0416	0
33	14	0418	0
33	14	0419	0.000001
33	14	0701	0.000283
33	14	0801	0.00003
33	14	0802	0.000005
33	14	0803	0.000001
33	14	0804	0.000011
33	14	0806	0
33	14	0901	0.000015
33	14	1001	0.000042
33	14	1101	0.000163
33	14	1102	0.000008
33	14	1103	0.000004
33	14	1104	0.000124
33	14	1106	0
33	14	1117	0
33	14	1201	0.000104
33	14	1202	0.000002
33	14	1301	0.000138
33	14	1302	0.000045
33	14	1303	0.000043
33	14	1304	0
33	14	1305	0.000014
33	14	1316	0
33	14	1320	0
33	14	1322	0
33	14	1324	0.000001
33	14	1401	0.000035
33	14	1402	0
33	14	1404	0.000005
33	14	1406	0.000004
33	14	1407	0
33	14	1415	0
33	14	1439	0
33	14	1501	0.000151
33	14	1502	0.000032
33	14	1503	0.000004
33	14	1601	0.000032
33	14	1602	0.000002
33	14	1603	0
33	14	1605	0
33	14	1607	0
33	18	0101	0.000005
33	18	0102	0.000005
33	18	0103	0.000001
33	18	0301	0.000021
33	18	0302	0.000001
33	18	0401	0.000004
33	18	0402	0.000004
33	18	0403	0.000006
33	18	0404	0
33	18	0405	0
33	18	0407	0
33	18	0414	0
33	18	0701	0.000032
33	18	0801	0.000002
33	18	0802	0
33	18	0803	0
33	18	0804	0.000001
33	18	0806	0
33	18	0901	0.000001
33	18	1001	0.000001
33	18	1101	0.000004
33	18	1102	0
33	18	1103	0
33	18	1104	0.000159
33	18	1106	0
33	18	1201	0.000001
33	18	1202	0
33	18	1301	0.000009
33	18	1302	0
33	18	1303	0.000002
33	18	1304	0
33	18	1312	0
33	18	1401	0
33	18	1402	0
33	18	1404	0
33	18	1407	0.000001
33	18	1415	0
33	18	1416	0.000001
33	18	1501	0.000009
33	18	1502	0
33	18	1503	0.000001
33	18	1601	0.000004
33	18	1602	0
33	27	0101	0.000027
33	27	0301	0.000007
33	27	0302	0
33	27	0306	0.000001
33	27	0401	0.000014
33	27	0402	0
33	27	0403	0.000003
33	27	0404	0.000005
33	27	0405	0
33	27	0406	0
33	27	0407	0
33	27	0408	0
33	27	0410	0
33	27	0413	0
33	27	0416	0
33	27	0418	0
33	27	0701	0.000008
33	27	0801	0.000001
33	27	0803	0
33	27	0804	0
33	27	0806	0
33	27	0901	0.000001
33	27	1001	0
33	27	1101	0.000097
33	27	1102	0
33	27	1104	0.000005
33	27	1114	0.000001
33	27	1201	0
33	27	1202	0
33	27	1301	0.000003
33	27	1302	0.000004
33	27	1303	0.000001
33	27	1307	0
33	27	1312	0
33	27	1314	0.000001
33	27	1401	0.000012
33	27	1402	0.000001
33	27	1404	0
33	27	1405	0
33	27	1406	0
33	27	1407	0
33	27	1501	0.000008
33	27	1502	0.000002
33	27	1503	0
33	27	1601	0.000001
33	27	1602	0
33	27	1603	0
33	27	1605	0
33	27	1607	0
33	35	0101	0.000035
33	35	0102	0.000003
33	35	0103	0.000005
33	35	0301	0.000011
33	35	0302	0
33	35	0303	0
33	35	0304	0
33	35	0401	0.000007
33	35	0402	0.000034
33	35	0403	0.000017
33	35	0404	0.000001
33	35	0405	0.000009
33	35	0406	0
33	35	0407	0.000009
33	35	0408	0.000028
33	35	0411	0
33	35	0413	0
33	35	0416	0
33	35	0701	0.000034
33	35	0801	0.000005
33	35	0802	0
33	35	0803	0
33	35	0804	0.000004
33	35	0806	0
33	35	0809	0
33	35	0901	0
33	35	1001	0.00001
33	35	1101	0.000042
33	35	1102	0.000004
33	35	1103	0.000011
33	35	1104	0.000163
33	35	1106	0
33	35	1110	0
33	35	1114	0.000001
33	35	1115	0
33	35	1201	0.000011
33	35	1202	0
33	35	1301	0.000006
33	35	1302	0.000017
33	35	1303	0.000103
33	35	1304	0
33	35	1305	0.000045
33	35	1312	0
33	35	1314	0
33	35	1326	0
33	35	1337	0
33	35	1401	0.000028
33	35	1402	0.000001
33	35	1403	0
33	35	1404	0.000001
33	35	1405	0
33	35	1406	0
33	35	1407	0
33	35	1410	0
33	35	1415	0
33	35	1418	0
33	35	1424	0
33	35	1439	0
33	35	1501	0.00002
33	35	1502	0
33	35	1503	0.000003
33	35	1506	0
33	35	1601	0.00001
33	35	1602	0.000001
33	37	0101	0
33	37	0102	0.000001
33	37	0301	0
33	37	0302	0
33	37	0401	0.000002
33	37	0402	0
33	37	0403	0.000003
33	37	0404	0.000002
33	37	0405	0
33	37	0408	0.000001
33	37	0701	0.000006
33	37	0801	0.000001
33	37	0802	0
33	37	0804	0
33	37	0807	0
33	37	0811	0
33	37	1001	0.000006
33	37	1101	0
33	37	1103	0.000001
33	37	1104	0.000002
33	37	1201	0.000002
33	37	1202	0
33	37	1301	0.000004
33	37	1302	0
33	37	1303	0
33	37	1304	0
33	37	1323	0
33	37	1401	0.000001
33	37	1404	0
33	37	1406	0
33	37	1423	0
33	37	1501	0
33	37	1502	0
33	37	1503	0.000001
33	37	1504	0
33	37	1505	0
33	37	1602	0
33	38	0101	0.000001
33	38	0102	0.000002
33	38	0104	0
33	38	0301	0
33	38	0401	0.000001
33	38	0402	0.000026
33	38	0403	0
33	38	0405	0
33	38	0406	0
33	38	0407	0
33	38	0413	0
33	38	0414	0
33	38	0416	0
33	38	0426	0
33	38	0701	0.000004
33	38	0801	0.000002
33	38	0802	0
33	38	0803	0.000002
33	38	0804	0
33	38	0806	0
33	38	0901	0
33	38	1001	0.000006
33	38	1101	0.000008
33	38	1103	0.000001
33	38	1104	0.000011
33	38	1106	0
33	38	1201	0
33	38	1202	0
33	38	1301	0.000041
33	38	1302	0.000016
33	38	1303	0.000005
33	38	1305	0
33	38	1323	0
33	38	1401	0.000013
33	38	1405	0
33	38	1406	0
33	38	1408	0
33	38	1501	0
33	38	1502	0
33	38	1503	0.000001
33	38	1504	0
33	38	1601	0.000006
33	38	1602	0
33	39	0101	0.000003
33	39	0102	0.000002
33	39	0301	0.000004
33	39	0302	0
33	39	0401	0.000001
33	39	0402	0.000001
33	39	0403	0.000001
33	39	0404	0.000001
33	39	0405	0.000001
33	39	0407	0
33	39	0410	0
33	39	0411	0
33	39	0413	0
33	39	0416	0
33	39	0701	0.000003
33	39	0801	0.000003
33	39	0802	0
33	39	0803	0
33	39	0804	0
33	39	0806	0
33	39	0807	0
33	39	0901	0
33	39	1001	0
33	39	1101	0.000004
33	39	1102	0
33	39	1103	0
33	39	1104	0.000004
33	39	1106	0
33	39	1201	0.000003
33	39	1202	0
33	39	1301	0.000003
33	39	1302	0.000005
33	39	1303	0
33	39	1304	0
33	39	1401	0.000003
33	39	1402	0
33	39	1404	0
33	39	1405	0
33	39	1406	0
33	39	1407	0
33	39	1408	0
33	39	1501	0
33	39	1502	0
33	39	1503	0
33	39	1601	0.00004
33	41	0101	0
33	41	0102	0
33	41	0301	0.000008
33	41	0302	0
33	41	0303	0
33	41	0402	0.000001
33	41	0403	0
33	41	0404	0.000005
33	41	0405	0.000005
33	41	0406	0
33	41	0407	0
33	41	0408	0.000001
33	41	0701	0.00001
33	41	0804	0
33	41	0806	0
33	41	0901	0
33	41	1001	0.000001
33	41	1101	0.000027
33	41	1104	0.000004
33	41	1202	0
33	41	1301	0.000001
33	41	1302	0.000003
33	41	1303	0.000009
33	41	1304	0
33	41	1305	0.000002
33	41	1310	0
33	41	1323	0
33	41	1327	0
33	41	1401	0.000005
33	41	1402	0
33	41	1405	0
33	41	1406	0
33	41	1407	0
33	41	1408	0
33	41	1501	0.000004
33	41	1502	0
33	41	1503	0
33	41	1601	0.000002
33	41	1602	0
33	42	0101	0
33	42	0102	0
33	42	0301	0
33	42	0302	0.000006
33	42	0303	0
33	42	0306	0
33	42	0401	0
33	42	0403	0
33	42	0404	0
33	42	0405	0
33	42	0407	0
33	42	0408	0
33	42	0410	0
33	42	0701	0
33	42	0801	0
33	42	0804	0.000001
33	42	0806	0
33	42	0901	0
33	42	1001	0
33	42	1101	0
33	42	1102	0
33	42	1104	0
33	42	1110	0
33	42	1113	0
33	42	1117	0
33	42	1201	0
33	42	1301	0.000001
33	42	1302	0
33	42	1303	0
33	42	1304	0
33	42	1401	0
33	42	1402	0
33	42	1405	0
33	42	1406	0
33	42	1408	0
33	42	1501	0
33	42	1502	0
33	42	1503	0
33	42	1602	0
33	44	0101	0.000025
33	44	0102	0.000165
33	44	0103	0
33	44	0301	0.00002
33	44	0302	0
33	44	0401	0.000023
33	44	0402	0.000015
33	44	0403	0
33	44	0404	0.000005
33	44	0405	0.000005
33	44	0406	0
33	44	0407	0.000011
33	44	0408	0
33	44	0410	0
33	44	0701	0.000142
33	44	0703	0
33	44	0704	0
33	44	0801	0.000001
33	44	0802	0
33	44	0803	0.000005
33	44	0804	0
33	44	0806	0
33	44	0810	0
33	44	0901	0.000001
33	44	1001	0.000003
33	44	1101	0.000033
33	44	1102	0
33	44	1103	0.000002
33	44	1104	0.000018
33	44	1106	0
33	44	1108	0
33	44	1111	0
33	44	1116	0
33	44	1201	0.000007
33	44	1202	0
33	44	1205	0
33	44	1301	0.000021
33	44	1302	0.000015
33	44	1303	0.000004
33	44	1304	0.000001
33	44	1305	0
33	44	1307	0
33	44	1309	0
33	44	1310	0
33	44	1312	0
33	44	1319	0
33	44	1322	0
33	44	1331	0.000001
33	44	1339	0
33	44	1401	0.000001
33	44	1402	0
33	44	1403	0
33	44	1404	0
33	44	1405	0
33	44	1406	0
33	44	1415	0
33	44	1422	0
33	44	1429	0
33	44	1501	0.00003
33	44	1502	0
33	44	1503	0.000001
33	44	1601	0.000007
33	44	1602	0.000001
33	45	0101	0
33	45	0102	0
33	45	0301	0.000004
33	45	0302	0
33	45	0401	0
33	45	0402	0
33	45	0403	0
33	45	0404	0.000002
33	45	0405	0.000004
33	45	0406	0.000007
33	45	0407	0
33	45	0701	0.000003
33	45	0801	0.000001
33	45	0802	0
33	45	0803	0
33	45	0804	0.000001
33	45	0806	0
33	45	0810	0
33	45	0901	0.000007
33	45	1001	0
33	45	1101	0.000004
33	45	1102	0.000003
33	45	1103	0.000016
33	45	1104	0
33	45	1111	0
33	45	1201	0.000002
33	45	1202	0
33	45	1208	0
33	45	1301	0
33	45	1302	0
33	45	1303	0
33	45	1304	0
33	45	1401	0
33	45	1404	0
33	45	1501	0
33	45	1503	0
33	45	1602	0
33	46	0101	0
33	46	0301	0
33	46	0401	0
33	46	0403	0
33	46	0404	0
33	46	0405	0
33	46	0406	0
33	46	0407	0
33	46	0408	0
33	46	0410	0
33	46	0419	0
33	46	0701	0
33	46	0803	0
33	46	0901	0
33	46	1001	0
33	46	1101	0
33	46	1102	0
33	46	1114	0
33	46	1201	0
33	46	1202	0
33	46	1301	0
33	46	1302	0
33	46	1305	0
33	46	1401	0
33	46	1404	0
33	46	1405	0
33	46	1418	0
33	46	1501	0
33	46	1502	0
33	46	1602	0
33	47	0101	0
33	47	0104	0
33	47	0405	0
33	47	0410	0
33	47	0411	0
33	47	0417	0
33	47	0701	0.000002
33	47	1101	0
33	47	1102	0
33	47	1104	0
33	47	1301	0
33	47	1302	0
33	47	1303	0.000001
33	48	0102	0
33	48	0301	0
33	48	0302	0
33	48	0303	0
33	48	0403	0.000002
33	48	0404	0
33	48	0405	0
33	48	0407	0
33	48	0411	0
33	48	0701	0
33	48	0802	0
33	48	0803	0
33	48	0804	0
33	48	0807	0
33	48	0811	0
33	48	0901	0
33	48	1001	0
33	48	1101	0
33	48	1106	0
33	48	1201	0
33	48	1202	0
33	48	1301	0
33	48	1302	0
33	48	1303	0
33	48	1401	0
33	48	1402	0
33	48	1403	0
33	48	1404	0
33	48	1405	0
33	48	1406	0
33	48	1501	0
33	48	1502	0
33	48	1506	0
33	49	0101	0.00001
33	49	0102	0
33	49	0106	0
33	49	0301	0.000006
33	49	0302	0
33	49	0401	0
33	49	0402	0.000002
33	49	0403	0.000003
33	49	0404	0
33	49	0405	0.000009
33	49	0406	0
33	49	0407	0
33	49	0408	0
33	49	0413	0
33	49	0416	0
33	49	0419	0
33	49	0701	0.000013
33	49	0801	0
33	49	0802	0
33	49	0804	0.000003
33	49	0806	0
33	49	0901	0
33	49	1001	0.000001
33	49	1101	0.000002
33	49	1102	0.000005
33	49	1103	0
33	49	1104	0.000115
33	49	1110	0
33	49	1117	0
33	49	1201	0
33	49	1202	0
33	49	1301	0.000003
33	49	1302	0.000003
33	49	1303	0
33	49	1304	0
33	49	1401	0
33	49	1406	0
33	49	1501	0
33	49	1503	0
33	49	1506	0
33	49	1601	0.000004
33	49	1602	0
33	50	0101	0.000005
33	50	0102	0.000001
33	50	0301	0.00016
33	50	0302	0
33	50	0312	0
33	50	0401	0.000004
33	50	0404	0.000006
33	50	0405	0
33	50	0406	0.000011
33	50	0407	0.000002
33	50	0411	0
33	50	0413	0
33	50	0416	0
33	50	0417	0
33	50	0701	0.000055
33	50	0801	0.000001
33	50	0802	0
33	50	0803	0
33	50	0804	0
33	50	0806	0
33	50	0807	0
33	50	0901	0
33	50	1001	0
33	50	1101	0.000006
33	50	1102	0
33	50	1104	0
33	50	1108	0
33	50	1301	0.000001
33	50	1302	0
33	50	1303	0.000002
33	50	1304	0
33	50	1312	0
33	50	1401	0.000021
33	50	1402	0
33	50	1403	0
33	50	1412	0
33	50	1501	0.000005
33	50	1503	0
33	50	1506	0.000002
33	50	1601	0.000001
33	50	1602	0
33	50	1603	0
33	50	1605	0
33	50	1607	0
33	51	0101	0.000007
33	51	0102	0
33	51	0301	0.000005
33	51	0302	0
33	51	0303	0
33	51	0401	0.000005
33	51	0402	0.000001
33	51	0403	0.000001
33	51	0404	0.00001
33	51	0405	0
33	51	0406	0
33	51	0407	0.000019
33	51	0408	0
33	51	0410	0
33	51	0416	0
33	51	0701	0.000023
33	51	0801	0.000004
33	51	0802	0
33	51	0803	0
33	51	0804	0.000001
33	51	0805	0
33	51	0806	0
33	51	0901	0.000002
33	51	1001	0
33	51	1101	0.000027
33	51	1102	0
33	51	1103	0.000001
33	51	1104	0.000008
33	51	1105	0
33	51	1106	0
33	51	1120	0
33	51	1201	0.000003
33	51	1202	0
33	51	1301	0.000023
33	51	1302	0.000024
33	51	1303	0
33	51	1304	0.000001
33	51	1307	0
33	51	1312	0
33	51	1401	0.000009
33	51	1402	0
33	51	1403	0
33	51	1404	0.000001
33	51	1405	0
33	51	1406	0
33	51	1407	0
33	51	1409	0
33	51	1412	0
33	51	1415	0
33	51	1501	0.00001
33	51	1502	0.000003
33	51	1503	0
33	51	1506	0
33	51	1601	0.000005
33	51	1602	0.000001
33	52	0101	0.000002
33	52	0102	0.000001
33	52	0103	0
33	52	0104	0
33	52	0301	0.000001
33	52	0302	0
33	52	0401	0.000001
33	52	0403	0.000002
33	52	0405	0.000001
33	52	0406	0
33	52	0407	0
33	52	0418	0
33	52	0701	0.000003
33	52	0802	0
33	52	0803	0
33	52	0804	0
33	52	0806	0
33	52	0901	0
33	52	1001	0
33	52	1101	0
33	52	1102	0
33	52	1104	0.000004
33	52	1106	0
33	52	1108	0
33	52	1110	0
33	52	1111	0
33	52	1201	0
33	52	1202	0
33	52	1301	0.000001
33	52	1302	0.000005
33	52	1303	0.000001
33	52	1304	0
33	52	1305	0
33	52	1312	0
33	52	1401	0.000001
33	52	1402	0
33	52	1404	0.000001
33	52	1406	0
33	52	1410	0
33	52	1415	0
33	52	1419	0
33	52	1501	0
33	52	1502	0.000034
33	52	1503	0
33	52	1601	0
33	52	1602	0
33	53	0101	0.000001
33	53	0102	0.000001
33	53	0103	0.000001
33	53	0301	0.000005
33	53	0302	0.000004
33	53	0303	0
33	53	0401	0.000002
33	53	0402	0
33	53	0403	0.000001
33	53	0405	0
33	53	0407	0
33	53	0408	0
33	53	0701	0.000008
33	53	0801	0
33	53	0802	0.000001
33	53	0803	0
33	53	0804	0.000022
33	53	0806	0
33	53	0820	0
33	53	0901	0.000001
33	53	1001	0
33	53	1101	0.000007
33	53	1102	0.000002
33	53	1103	0
33	53	1104	0
33	53	1120	0
33	53	1201	0
33	53	1202	0
33	53	1204	0
33	53	1301	0
33	53	1302	0.000006
33	53	1303	0.000003
33	53	1304	0.000018
33	53	1310	0
33	53	1312	0
33	53	1321	0
33	53	1322	0
33	53	1323	0
33	53	1337	0
33	53	1401	0.000001
33	53	1402	0
33	53	1404	0
33	53	1415	0
33	53	1501	0.000001
33	53	1502	0
33	53	1503	0.000002
33	53	1602	0
33	54	0101	0
33	54	0104	0
33	54	0301	0
33	54	0302	0
33	54	0303	0
33	54	0404	0
33	54	0405	0
33	54	0406	0
33	54	0408	0
33	54	0701	0
33	54	0802	0
33	54	0803	0
33	54	0804	0
33	54	0901	0
33	54	1001	0
33	54	1101	0
33	54	1202	0
33	54	1301	0
33	54	1302	0
33	54	1401	0
33	54	1403	0
33	54	1405	0
33	54	1501	0
33	54	1506	0
33	54	1602	0
33	55	0101	0
33	55	0102	0
33	55	0301	0
33	55	0302	0.000001
33	55	0401	0.000002
33	55	0402	0
33	55	0403	0
33	55	0404	0.000001
33	55	0405	0.000001
33	55	0406	0
33	55	0407	0.000005
33	55	0410	0
33	55	0414	0
33	55	0701	0.000003
33	55	0802	0
33	55	0803	0
33	55	0804	0.000001
33	55	0901	0.000001
33	55	1001	0
33	55	1101	0.000008
33	55	1104	0.000003
33	55	1126	0
33	55	1201	0.000001
33	55	1202	0
33	55	1301	0.000006
33	55	1302	0.000002
33	55	1303	0
33	55	1307	0
33	55	1401	0.000004
33	55	1402	0
33	55	1404	0
33	55	1405	0
33	55	1407	0.000002
33	55	1415	0
33	55	1501	0.000009
33	55	1502	0.000001
33	55	1503	0
33	55	1601	0.000006
33	55	1602	0
33	56	0101	0.000002
33	56	0102	0
33	56	0104	0
33	56	0301	0
33	56	0401	0.000004
33	56	0403	0
33	56	0405	0
33	56	0408	0.000001
33	56	0413	0.000001
33	56	0416	0.000001
33	56	0701	0
33	56	0801	0.000001
33	56	0901	0
33	56	1101	0
33	56	1102	0
33	56	1104	0
33	56	1127	0
33	56	1201	0
33	56	1202	0
33	56	1302	0
33	56	1304	0
33	56	1312	0
33	56	1401	0
33	56	1402	0
33	56	1404	0
33	56	1405	0
33	56	1406	0
33	56	1415	0
33	56	1501	0
33	56	1502	0
33	57	0101	0.000006
33	57	0102	0.000001
33	57	0301	0.000024
33	57	0302	0
33	57	0303	0
33	57	0401	0.000001
33	57	0402	0.000022
33	57	0403	0.000001
33	57	0404	0.000005
33	57	0405	0
33	57	0406	0
33	57	0407	0
33	57	0408	0
33	57	0409	0
33	57	0410	0
33	57	0419	0
33	57	0701	0.00003
33	57	0801	0.000003
33	57	0803	0
33	57	0804	0
33	57	0901	0
33	57	1001	0.000002
33	57	1101	0.000003
33	57	1102	0
33	57	1104	0.000006
33	57	1106	0
33	57	1108	0
33	57	1201	0.000001
33	57	1202	0
33	57	1301	0.000011
33	57	1302	0.000034
33	57	1303	0.000004
33	57	1304	0.000001
33	57	1305	0.000003
33	57	1312	0
33	57	1401	0.000003
33	57	1404	0
33	57	1407	0.000001
33	57	1409	0
33	57	1501	0.00001
33	57	1502	0
33	57	1503	0
33	57	1601	0.000001
33	57	1602	0
33	58	0101	0.000026
33	58	0102	0.000001
33	58	0103	0.000002
33	58	0301	0.000236
33	58	0302	0.000001
33	58	0304	0
33	58	0306	0
33	58	0307	0
33	58	0308	0
33	58	0311	0
33	58	0401	0.000008
33	58	0402	0.000012
33	58	0403	0.000006
33	58	0404	0.000007
33	58	0405	0.000001
33	58	0406	0.000004
33	58	0408	0.000005
33	58	0414	0
33	58	0418	0
33	58	0432	0
33	58	0701	0.000038
33	58	0801	0.000004
33	58	0802	0
33	58	0803	0
33	58	0804	0.000007
33	58	0805	0
33	58	0806	0
33	58	0809	0
33	58	0901	0.000001
33	58	1001	0.000011
33	58	1101	0.000031
33	58	1102	0
33	58	1103	0.000002
33	58	1104	0.00002
33	58	1106	0
33	58	1114	0
33	58	1201	0.00001
33	58	1202	0
33	58	1301	0.000027
33	58	1302	0.0004
33	58	1303	0.000013
33	58	1304	0.000002
33	58	1305	0
33	58	1308	0
33	58	1312	0
33	58	1315	0
33	58	1322	0.000001
33	58	1339	0
33	58	1401	0.000044
33	58	1402	0
33	58	1403	0
33	58	1404	0
33	58	1405	0
33	58	1406	0
33	58	1407	0
33	58	1408	0
33	58	1409	0
33	58	1410	0
33	58	1418	0
33	58	1423	0.000001
33	58	1425	0
33	58	1501	0.00003
33	58	1502	0.000002
33	58	1503	0.000001
33	58	1506	0
33	58	1601	0.000016
33	58	1602	0.000001
33	58	1608	0
33	59	0101	0
33	59	0104	0
33	59	0105	0
33	59	0301	0
33	59	0305	0
33	59	0403	0
33	59	0405	0
33	59	0407	0
33	59	0701	0
33	59	0901	0
33	59	1101	0
33	59	1201	0
33	59	1202	0
33	59	1301	0
33	59	1501	0
33	59	1506	0
33	60	0101	0.000014
33	60	0103	0
33	60	0301	0.000002
33	60	0302	0
33	60	0303	0
33	60	0401	0.000008
33	60	0402	0
33	60	0403	0
33	60	0404	0.000027
33	60	0405	0
33	60	0406	0.000003
33	60	0407	0.000004
33	60	0408	0
33	60	0414	0
33	60	0416	0
33	60	0701	0
33	60	0801	0.000005
33	60	0802	0
33	60	0803	0
33	60	0806	0
33	60	0809	0
33	60	0901	0.000001
33	60	1001	0
33	60	1101	0.000006
33	60	1102	0
33	60	1103	0
33	60	1104	0
33	60	1106	0
33	60	1112	0
33	60	1131	0
33	60	1201	0.000003
33	60	1202	0
33	60	1301	0.000016
33	60	1302	0.000004
33	60	1303	0
33	60	1305	0.000001
33	60	1312	0
33	60	1401	0.000003
33	60	1402	0
33	60	1404	0
33	60	1405	0
33	60	1406	0
33	60	1407	0
33	60	1412	0
33	60	1501	0.000011
33	60	1502	0
33	60	1503	0
33	60	1601	0.000001
33	60	1602	0
33	61	0101	0.000002
33	61	0301	0.000001
33	61	0302	0
33	61	0401	0.000002
33	61	0403	0
33	61	0404	0
33	61	0405	0
33	61	0407	0.000004
33	61	0408	0
33	61	0410	0
33	61	0411	0
33	61	0413	0.000001
33	61	0701	0.000001
33	61	0801	0
33	61	0802	0
33	61	0803	0.000001
33	61	0804	0.000001
33	61	0805	0
33	61	0806	0
33	61	0901	0.000001
33	61	1001	0
33	61	1101	0.000004
33	61	1103	0.000001
33	61	1104	0.000002
33	61	1108	0
33	61	1201	0.000001
33	61	1202	0
33	61	1205	0
33	61	1301	0.000015
33	61	1302	0
33	61	1303	0
33	61	1401	0.000001
33	61	1403	0
33	61	1404	0
33	61	1405	0
33	61	1406	0
33	61	1415	0
33	61	1423	0.000001
33	61	1501	0
33	61	1502	0
33	61	1503	0
33	61	1506	0
33	61	1601	0.000002
33	61	1602	0
33	61	1603	0
33	62	0101	0.000005
33	62	0102	0
33	62	0104	0
33	62	0301	0.000003
33	62	0302	0
33	62	0304	0
33	62	0401	0.00002
33	62	0403	0.000001
33	62	0404	0.000003
33	62	0405	0.000002
33	62	0406	0
33	62	0407	0.000018
33	62	0408	0
33	62	0701	0
33	62	0801	0.000001
33	62	0802	0
33	62	0803	0.000003
33	62	0804	0
33	62	0901	0.000003
33	62	1001	0.000002
33	62	1101	0.000015
33	62	1102	0
33	62	1103	0.000001
33	62	1104	0
33	62	1110	0
33	62	1201	0.000001
33	62	1202	0
33	62	1301	0.000006
33	62	1302	0.000007
33	62	1303	0
33	62	1304	0
33	62	1305	0.000001
33	62	1312	0
33	62	1401	0.000001
33	62	1402	0
33	62	1403	0
33	62	1404	0.000001
33	62	1405	0
33	62	1406	0
33	62	1407	0
33	62	1409	0
33	62	1410	0
33	62	1412	0
33	62	1415	0
33	62	1417	0
33	62	1444	0
33	62	1501	0.000008
33	62	1502	0
33	62	1503	0
33	62	1601	0
33	62	1602	0
33	62	1608	0.000001
33	63	0101	0
33	63	0102	0.000038
33	63	0104	0
33	63	0301	0
33	63	0302	0.000002
33	63	0401	0.000001
33	63	0403	0.000001
33	63	0405	0.000006
33	63	0408	0
33	63	0416	0
33	63	0701	0.000002
33	63	0802	0
33	63	0804	0
33	63	0901	0.000001
33	63	1001	0.000001
33	63	1101	0
33	63	1102	0.000001
33	63	1103	0
33	63	1104	0.000004
33	63	1108	0
33	63	1113	0
33	63	1116	0
33	63	1117	0
33	63	1201	0.000001
33	63	1301	0.000002
33	63	1302	0.000033
33	63	1303	0.000002
33	63	1310	0
33	63	1401	0.000001
33	63	1404	0
33	63	1405	0
33	63	1406	0
33	63	1408	0
33	63	1501	0.000004
33	63	1502	0
33	63	1503	0.000018
33	63	1601	0
33	63	1602	0
33	67	0401	0
33	67	0403	0
33	67	0404	0
33	67	0405	0
33	67	0406	0
33	67	0407	0
33	67	0408	0
33	67	0409	0
33	67	0410	0
33	67	0413	0
33	67	0416	0
33	67	0419	0
33	67	0802	0
33	67	0804	0
33	67	0807	0
33	67	0811	0
33	67	0901	0
33	67	1001	0
33	67	1202	0
33	67	1301	0
33	67	1302	0
33	67	1305	0
33	67	1401	0
33	67	1501	0
33	67	1602	0
33	70	0101	0.000001
33	70	0102	0.000001
33	70	0103	0
33	70	0301	0.000005
33	70	0302	0.000002
33	70	0303	0
33	70	0401	0
33	70	0403	0
33	70	0404	0
33	70	0405	0.000001
33	70	0406	0.000023
33	70	0407	0.000001
33	70	0411	0
33	70	0417	0
33	70	0701	0.000002
33	70	0802	0
33	70	0803	0
33	70	0804	0.000004
33	70	0806	0
33	70	0901	0
33	70	1001	0.000033
33	70	1101	0.000003
33	70	1102	0
33	70	1103	0
33	70	1104	0
33	70	1106	0
33	70	1110	0
33	70	1111	0
33	70	1112	0.000001
33	70	1201	0.000001
33	70	1202	0
33	70	1301	0.000005
33	70	1302	0.000008
33	70	1303	0
33	70	1304	0.000001
33	70	1321	0
33	70	1327	0
33	70	1401	0
33	70	1402	0
33	70	1403	0
33	70	1404	0
33	70	1405	0
33	70	1406	0
33	70	1407	0
33	70	1501	0.000003
33	70	1502	0
33	70	1503	0
33	70	1506	0
33	70	1601	0
33	70	1602	0
33	73	0405	0.000001
33	73	1201	0
33	73	1202	0
33	73	1602	0
33	75	0301	0
33	75	0403	0
33	75	0405	0
33	75	0406	0
